type,term,term_id,variant_of,variant_of_id,plural_of,plural_of_id,romanization_of,romanization_of_id,language_id,language,malignant_meaning,benign_meaning,is_about_nationality,nationalities/0,is_about_ethnicity,athnicities/0,is_about_religion,religions/0,is_about_gender,genders/0,is_about_orientation,orientations/0,is_about_disability,is_about_class,is_archaic,offensiveness,created_on,updated_on,athnicities/1,,,
Discrimatory,beaner baby,mPAigepKw,anchor babies,BMgheXMUo,,,,,eng,English,An infant of hispanic descent,,N,AR,Y,Hispanic,N,Christianity,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,hymie,qWqJoWcRY,,,,,,,eng,English,"A Jewish person, derived from the personal name Hyman (from the Hebrew name Chayyim). Jesse Jackson provoked controversy by referring to New York City as 'Hymietown' in 1984.",,N,AR,Y,Hispanic,Y,Judaism,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,pineapple nigger,DFLHsRyfP,,,,,,,eng,English,A person of Hawaiian descent.,,N,AR,Y,Hawaiian,N,Judaism,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,latrino,GbdusJBcQ,,,,,,,eng,English,"In the USA a person of Latino descent, from 'latrine'. Extremely offensive.",,N,AR,Y,Hawaiian,N,Judaism,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Aunt Jemimas,zDweUfoni,,,Aunt Jemima,wzwkmvyEk,,,eng,English,"A black woman who 'kisses up' to white people, a 'sellout,' female counterpart of Uncle Tom.",A person's name,N,AR,Y,Hawaiian,N,Judaism,N,,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,powderburns,nKQmDCG7L,,,powderburn,ZamjJwkQe,,,eng,English,A black person.,Residue left by the discharge of a firearm,N,AR,Y,Hawaiian,N,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hajji,mdMxfLPpd,haji,PMCGTMMYn,,,,,eng,English,,,N,AR,Y,Arabs,N,Judaism,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Rhineland bastard,cePxxuYqq,Rhine monkey,CBfjVyuFk,,,,,eng,English,Afro-Germans whose parents were allegedly French soldiers,,N,AR,Y,French,N,Judaism,N,,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,African,,,
Discrimatory,black dagoes,equafWkaA,black dagos,QYFRgPPwN,black dago,uh1WfViuF,,,eng,English,,,Y,IT,Y,Italian,N,Judaism,N,,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Twinkie,JWxr6pqjE,,,,,,,eng,English,"[1] A European American, with little or no social or blood links to any tribe, who claims to be an American Indian (Native American). [2] An Asian American who has become completely integrated into White American, or mainstream American culture.",A dessert snack,N,IT,Y,Italian,N,Judaism,N,,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,paleface,kD9npJico,,,,,,,eng,English,Historical Native American term for Caucasian.,,N,IT,Y,Italian,N,Judaism,N,,N,homosexual,N,N,Y,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,machosexual,Dg1ThhxqM,,,,,,,eng,English,An excessively masculine person,,N,IT,N,Italian,N,Judaism,Y,male,N,homosexual,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,azns,NAzLvTuXs,,,azn,DPhNCJtzN,,,eng,English,Abbreviation for 'asian',,N,IT,Y,Italian,N,Judaism,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,prairie niggers,XnfYvCHqC,,,prairie nigger,ugHh4TkfX,,,eng,English,A Native American.,,N,IT,Y,Italian,N,Judaism,N,male,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hadji,snmygZxJN,haji,PMCGTMMYn,,,,,eng,English,,,N,IT,Y,Arabs,N,Judaism,N,male,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,gooky eyes,u6kgQ794m,gook eyes,mgXobWTTM,,,,,eng,English,,,N,IT,Y,Asian,N,Judaism,N,male,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,yellow bone,fqVjxtda4,,,,,,,eng,English,[1] A black female with light skin. [2] A black female of mixed heritage.,,N,IT,Y,Asian,N,Judaism,N,male,N,homosexual,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,dago,CJkrXTjcL,,,,,,,eng,English,"An Italian, Spaniard or Portuguese person, possibly derived from the Spanish name, 'Diego,' a corruption of the title Hidalgo (member of the Gentry, from Spanish > hijo de algo 'son of someone [important]' or the Sardinian language first person pronoun, dego)t.",,N,IT,Y,Italian,N,Judaism,N,male,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,Portuguese,,,
Discrimatory,himbo,fagNkgjpi,,,,,,,eng,English,A vacuous man,,N,IT,N,Italian,N,Judaism,Y,male,N,homosexual,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,Portuguese,,,
Discrimatory,bamboo coons,QQMJesMiW,,,bamboo coon,NwypseWgK,,,eng,English,A person of Chinese ancestry,,Y,CN,Y,Chinese,N,Judaism,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,prods,Gsjcatehw,,,prod,cnfoxawsE,,,eng,English,"A Protestant, particularly a rival kid from a Protestant school. 'Proddywhoddy' and 'proddywoddy' are used in children's school rhymes in Cork",[1] Encourage [2] Propel,N,CN,N,Chinese,Y,Christianity,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hatzi,yocpVMQAk,haji,PMCGTMMYn,,,,,eng,English,,,N,CN,Y,Arabs,N,Christianity,N,male,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,dune coon,YYeAJrsFB,sand nigger,DFWFLwrHH,,,,,eng,English,A person of Arab descent.,,N,CN,Y,Arabs,N,Christianity,N,male,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,gook eyed,NrdugocKi,gook eyes,mgXobWTTM,,,,,eng,English,,,N,CN,Y,Asian,N,Christianity,N,male,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Buckwheat,4mxzyfsTv,,,,,,,eng,English,"A black person, from the character on The Little Rascals.",A plant,N,CN,Y,Asian,N,Christianity,N,male,N,homosexual,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,bimbo,HVZfjkauE,,,,,,,eng,English,A vacuous woman,,N,CN,N,Asian,N,Christianity,Y,female,N,homosexual,N,N,N,Mildly offensive or inoffensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,bananas,NjhPmdudf,,,banana,CzANVQHMG,,,eng,English,"An Asian-American who has lost their heritage. Yellow on the outside, white on the inside.",A fruit,N,CN,Y,Asian,N,Christianity,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,pussies,4mEMLbge1,,,pussy,cDoLqvkco,,,eng,English,"[1] Pejorative word for female. [2] Pejorative word for male, meaning meek or cowardly.",Cat,N,CN,N,Asian,N,Christianity,Y,female,N,homosexual,N,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hodgie,wuihR6VZq,haji,PMCGTMMYn,,,,,eng,English,"Used to refer to Iraqis, Arabs, Afghans, or Middle Eastern and South Asian people in general. Derived from the honorific Al-Hajji, the title given to a Muslim who has completed the Hajj (pilgrimage to Mecca).",,N,CN,N,Asian,Y,Islam,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,gypoes,EZRqTmNYw,gypos,jBpggiKWv,gypo,EvjUvTKWY,,,eng,English,,,N,CN,Y,Romani,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,injun,fhKoiBiNJ,,,,,,,eng,English,"A Native American, from 'Indian'.",,N,CN,Y,Aboriginal,N,Islam,N,female,N,homosexual,N,N,Y,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Chad,xnp2gxqvb,,,,,,,eng,English,"General pejorative term for an alpha male, subsequently appropriated by the incel movement",,N,CN,N,Aboriginal,N,Islam,Y,male,N,homosexual,N,N,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,banana benders,XqKhLsmmy,,,banana bender,LVpAczbhw,,,eng,English,An Australian from Queensland,,Y,AU,N,Aboriginal,N,Islam,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,quadroons,vKGWnMNHR,,,quadroon,APMnPDoXF,,,eng,English,"A person who is 1/4 Black. Coined during the Civil War, referring to how White you had to be in order to serve in the army.",,N,AU,Y,Aboriginal,N,Islam,N,male,N,homosexual,N,N,N,Very offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,half bred,VaoiEVuwq,half breed,JMokFQAUB,,,,,eng,English,,,N,AU,Y,Aboriginal,N,Islam,N,male,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,dune nigger,xHfvkTwGd,sand nigger,DFWFLwrHH,,,,,eng,English,A person of Arab descent.,,N,AU,Y,Aboriginal,N,Islam,N,male,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,gyppoes,HcY1hiqeH,gypos,jBpggiKWv,gyppo,QnBBQgyZv,,,eng,English,,,N,AU,Y,Romani,N,Islam,N,male,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,holohoax,WjvRRAHoP,,,,,,,eng,English,Holocaust hoax (Holocaust denial),,N,AU,N,Romani,Y,Judaism,N,male,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,beach niggers,HeLaXxgFE,,,beach nigger,jixruWcvm,,,eng,English,An overly tanned Caucasian,,N,AU,Y,Romani,N,Judaism,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,quashies,gveDsrCaH,,,quashie,eGGfbamic,,,eng,English,"A black person. From the West African name Kwazi, often given to a child born on a Sunday.",,N,AU,Y,Romani,N,Judaism,N,male,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,sand monkey,qgTCi4qRX,sand nigger,DFWFLwrHH,,,,,eng,English,Variant of 'sand nigger' in relation to inhabitants of desert regions or Arabs / Muslims in general,,N,AU,Y,Arabs,Y,Islam,N,male,N,homosexual,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,ikey,VKQCMZWJi,,,,,,,eng,English,A Jewish person (from Isaac and Moses).,,N,AU,Y,Arabs,N,Islam,N,male,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,chee chee,TgeTQjfyz,,,,,,,eng,English,"An Anglo-Indian or Eurasian half-caste [probably from Hindi chi-chi fie!, literally, dirt] Also can refer to English spoken with a Southwest Asian accent.",,N,AU,Y,Arabs,N,Islam,N,male,N,homosexual,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,globalist,E6WhZjBVF,,,,,,,eng,English,Coded language often used as a negative euphemism for Jew,An internationally-minded person,Y,AU,N,Arabs,Y,Judaism,N,male,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,bean dippers,LxfydQ6KV,,,bean dipper,AHbMYnbfm,,,eng,English,A non-hispanic person who dates hispanic women,,N,AU,Y,Arabs,N,Judaism,N,male,N,homosexual,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,queens,boHfHnFyv,,,queen,osyckzKCA,,,eng,English,A homosexual.,Monarch,N,AU,N,Arabs,N,Judaism,N,male,Y,homosexual,N,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,sand niggerette,qbDCBYD1B,sand nigger,DFWFLwrHH,,,,,eng,English,A person of Middle Eastern descent,,N,AU,Y,Arabs,N,Judaism,Y,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,ching chong,Q2yoEQEqP,,,,,,,eng,English,"A person of perceived Chinese or East Asian descent. An offensive term that has raised considerable controversy, for example when used by comedian Rosie O'Donnell.",,N,AU,Y,Chinese,N,Judaism,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,beaners,tXdqKwaW2,,,beaner,x4HLEBXUn,,,eng,English,"People of Mexican descent or, more specifically, mestizos of Central American descent. The term originates from the use of frijoles pintos and other beans in Mexican food.",,N,AU,Y,Chinese,N,Judaism,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,queers,coryDmPzo,,,queer,uV9BN9unC,,,eng,English,A homosexual.,Unusual,N,AU,N,Chinese,N,Judaism,N,female,Y,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,cairo coon,hHpJrwFrD,sand nigger,DFWFLwrHH,,,,,eng,English,,,Y,EG,Y,Arabs,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,pickaninnies,RGCXtVCQj,pickaninnys,NwGoktieL,,,,,eng,English,,,N,EG,Y,African American,N,Judaism,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,hebro,WQZKVUChy,,,,,,,eng,English,"A black Jew, from the combination of Hebrew and 'bro'.",,N,EG,Y,African American,Y,Judaism,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,polack,YoFWmXsKM,,,,,,,eng,English,"A Pole or a person of Polish or Slavic origin, from the Polish endonym, Polak (see Name of Poland).",,Y,PL,N,African American,N,Judaism,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,beaner shnitzels,UNHedzXgD,,,beaner shnitzel,NTDtk3nra,,,eng,English,Offspring of a hispanic parent and a German parent,,Y,PL,Y,German,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,race traitors,pcrivppvi,,,race traitor,TmpBvuQei,,,eng,English,Term used by white supremacists to denote a person of mixed race.,,N,PL,Y,German,N,Judaism,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,seminigger,GPQGNaPvJ,sand nigger,DFWFLwrHH,,,,,eng,English,,,N,PL,Y,Arabs,N,Judaism,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Hunky,ReVY2NDcv,,,,,,,eng,English,[1] A Hungarian. [2] A person of central or east European birth or descent.,Handsome,Y,HU,Y,Hungarian,N,Judaism,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,redlegs,HoQUTyovN,,,,,,,eng,English,Laborer-class whites in Barbados.,,N,HU,Y,Hungarian,N,Judaism,N,female,N,homosexual,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,flip,mBftujums,,,,,,,eng,English,A person from the Philippines,To turn upside down,Y,PH,N,Hungarian,N,Judaism,N,female,N,homosexual,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,Bengalis,sCkjefkwr,,,Bengali,Nkhym6Uaj,,,eng,English,"Used by Myanmar Buddhists to foment hate and exclusion from citizenship of Muslims. Calling them ""Bengali"" indicates they should be eliminated from Myanmar.",A Bengali citizen or inhabitant of Bangladesh,Y,BD,Y,Bengali,Y,Islam,N,female,N,homosexual,N,N,N,Moderately offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,ragheads,RpAKTPtgb,,,raghead,WBVi4TCZP,,,eng,English,"An Arab, Indian Sikh or other individual of Middle Eastern or South Asian descent wearing traditional headdress such as turbans or keffiyehs. Sometimes used generically for all Islamic nations.",,N,BD,Y,Bengali,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,sandnigger,shRzHyHMn,sand nigger,DFWFLwrHH,,,,,eng,English,"Derogatory term for a person from the Middle East, Arab, South Asian world",,N,BD,Y,Arabs,N,Islam,N,female,N,homosexual,N,N,N,,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
Discrimatory,Hun,RegzsDQme,,,,,,,eng,English,"[1] A German, especially a German soldier; popular during World War I. Derived from a speech given by Kaiser Wilhelm of Germany to the German contingent sent to China during the Boxer Rebellion in which he exhorted them to 'be like Huns' (i.e., savage and ruthless) to their Chinese enemy. [2] A Protestant in Northern Ireland. [3] A member of the British military in Ireland ('Britannia's huns').","An aggressive, Asian nomadic people from the 4th and 5th centuries",Y,DE,N,Arabs,Y,Christianity,N,female,N,homosexual,N,N,Y,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,nafri,dWH7tWeJa,,,,,,,eng,English,North African man who sexually harasses women,,N,,Y,,N,,N,,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,bhremptis,RZ4CrkVAW,,,bhrempti,tBFTKULUZ,,,eng,English,"An Indian, based on the perceived pronunciation of 'twenty'.",,Y,IN,Y,,N,,N,,N,,N,N,N,,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,rednecks,tyqPWWGd4,,,redneck,uyqcdDkzU,,,eng,English,Southern laborer-class whites.,,N,IN,N,,N,,N,,N,,N,Y,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,sand ape,apuRKnxwd,sand nigger,DFWFLwrHH,,,,,eng,English,"Derogatory term for a person from the Middle East, Arab, South Asian world",,N,IN,Y,Arabs,Y,Islam,N,,N,,N,N,N,Extremely offensive,16/04/2021 19:03,-0001-11-30 05:17:32,Pakistani,,,
Discrimatory,Tommy,iRGUrHwgv,,,,,,,eng,English,"German slang for a British person, particular a soldier.",A person's name,Y,GB,N,Arabs,N,Islam,N,,N,,N,N,Y,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,Pakistani,,,
Discrimatory,squaw,ZKcJNAVWu,,,,,,,eng,English,"A female Native American. Derived from lower East Coast Algonquian (Massachuset: ussqua), which originally meant 'young woman', but which took on strong negative connotations in the late 20th century.",,N,GB,Y,Arabs,N,Islam,N,,N,,N,N,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,Pakistani,,,
Discrimatory,jit,GgrsryCoU,,,,,,,eng,English,"A black person, particularly a young black person.",,N,GB,Y,African American,N,Islam,N,,N,,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,birds,tGFurMBw4,,,bird,vARj1RhAs,,,eng,English,"In the UK, derogatory word for woman",Winged vertebrate,N,GB,N,African American,N,Islam,Y,female,N,,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,redskins,sQCCHnQTB,,,redskin,bVGcfXMZM,,,eng,English,A Native American.,,N,GB,Y,African American,N,Islam,N,female,N,,N,N,N,Extremely offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,hairyback,ihzHRjago,,,,,,,eng,English,A derogatory term for Afrikaners,,N,GB,Y,Afrikaner,N,Islam,N,female,N,,N,N,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,blue gum,mrrFuCXDo,,,,,,,eng,English,A black person.,,N,GB,Y,Afrikaner,N,Islam,N,female,N,,N,N,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,
Discrimatory,bitches,NUqTD4FVB,,,bitch,zhAyJrQzt,,,eng,English,A human female,A female dog,N,GB,N,Afrikaner,N,Islam,Y,female,N,,N,N,N,Mildly offensive or inoffensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,retards,fucLwQFdQ,,,retard,tshPEyszb,,,eng,English,"A disabled person, from 'retarded'.",To lessen speed,N,GB,N,Afrikaner,N,Islam,N,female,N,,Y,N,N,Significantly offensive,16/04/2021 19:00,-0001-11-30 05:17:32,,,,
Discrimatory,heeb,PznKwhbwu,hebe,UohCjWYte,,,,,eng,English,"A Jewish person, derived from the word 'Hebrew'.",,N,GB,Y,Afrikaner,Y,Judaism,N,female,N,,N,N,N,Very offensive,16/04/2021 19:03,-0001-11-30 05:17:32,,,,
